CG046.txt	B	現代	ゲンダイ	ゲンダイ	現代	名詞-普通名詞-副詞可能			ゲンダイ	漢
CG046.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和
CG046.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和
CG046.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	は	G
CG046.txt	I	たくさん	タクサン	タクサン	沢山	副詞			タクサン	漢
CG046.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
CG046.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG046.txt	I	よっ	ヨッ	ヨル	拠る	動詞-一般	五段-ラ行-一般	連用形-促音便	ヨル	和
CG046.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG046.txt	I	違う	チガウ	チガウ	違う	動詞-一般	五段-ワア行-一般	終止形-一般	チガウ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	自分	ジブン	ジブン	自分	名詞-普通名詞-一般			ジブン	漢
CG046.txt	I	なり	ナリ	ナリ	形	接尾辞-名詞的-一般			ナリ	和
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢
CG046.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG046.txt	I	見つける	ミツケル	ミツケル	見付ける	動詞-一般	下一段-カ行	連体形-一般	ミツケル	和
CG046.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	重要	ジューヨー	ジュウヨウ	重要	名詞-普通名詞-形状詞可能			ジュウヨウ	漢
CG046.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG046.txt	I	。			。	補助記号-句点				記号
