CG042.txt	B	C	シー	シー	C	記号-文字			シー	記号
CG042.txt	I	語学	ゴガク	ゴガク	語学	名詞-普通名詞-一般			ゴガク	漢
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和
CG042.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和	なら	G
CG042.txt	I	はず	ハズ	ハズ	筈	名詞-普通名詞-一般			ハズ	和	×	G
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	×	G
CG042.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	うち	ウチ	ウチ	内	名詞-普通名詞-副詞可能			ウチ	和	私	S
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	学校	ガッコー	ガッコウ	学校	名詞-普通名詞-一般			ガッコウ	漢
CG042.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	では	G
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	留学	リューガク	リュウガク	留学	名詞-普通名詞-サ変可能			リュウガク	漢
CG042.txt	I	生	セー	セイ	生	接尾辞-名詞的-一般			セイ	漢
CG042.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG042.txt	I	学生	ガクセー	ガクセイ	学生	名詞-普通名詞-一般			ガクセイ	漢
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	交流	コーリュー	コウリュウ	交流	名詞-普通名詞-サ変可能			コウリュウ	漢
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	語学	ゴガク	ゴガク	語学	名詞-普通名詞-一般			ゴガク	漢
CG042.txt	I	コーナー	コーナー	コーナー	コーナー	名詞-普通名詞-一般			コーナー	外
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	用意	ヨーイ	ヨウイ	用意	名詞-普通名詞-サ変可能			ヨウイ	漢
CG042.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和	ある	G
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	毎週	マイシュー	マイシュウ	毎週	名詞-普通名詞-副詞可能			マイシュウ	漢
CG042.txt	I	たくさん	タクサン	タクサン	沢山	形状詞-一般			タクサン	漢
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	留学	リューガク	リュウガク	留学	名詞-普通名詞-サ変可能			リュウガク	漢
CG042.txt	I	生	セー	セイ	生	接尾辞-名詞的-一般			セイ	漢
CG042.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG042.txt	I	交流	コーリュー	コウリュウ	交流	名詞-普通名詞-サ変可能			コウリュウ	漢
CG042.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
CG042.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	できる	デキル	デキル	出来る	動詞-非自立可能	上一段-カ行	終止形-一般	デキル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	以上	イジョー	イジョウ	以上	名詞-普通名詞-副詞可能			イジョウ	漢
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	これ	コレ	コレ	此れ	代名詞			コレ	和
CG042.txt	I	ら	ラ	ラ	等	接尾辞-名詞的-一般			ラ	和
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和	が	G
CG042.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG042.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG042.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和
CG042.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和
CG042.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢
CG042.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
CG042.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
CG042.txt	I	。			。	補助記号-句点				記号
