KG087.txt	B	始め	ハジメ	ハジメ	始め	名詞-普通名詞-副詞可能			ハジメ	和		
KG087.txt	I	二	ニ	ニ	二	名詞-数詞			ニ	漢		
KG087.txt	I	時間	ジカン	ジカン	時間	接尾辞-名詞的-助数詞			ジカン	漢		
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	寝る	ネル	ネル	寝る	動詞-一般	下一段-ナ行	連体形-一般	ネル	和		
KG087.txt	I	前	ゼン	ゼン	前	名詞-普通名詞-副詞可能			ゼン	漢	前に	G
KG087.txt	I	一	イチ	イチ	一	名詞-数詞			イチ	漢		
KG087.txt	I	時間	ジカン	ジカン	時間	接尾辞-名詞的-助数詞			ジカン	漢		
KG087.txt	I	ずつ	ズツ	ズツ	ずつ	助詞-副助詞			ズツ	和		
KG087.txt	I	復習	フクシュー	フクシュウ	復習	名詞-普通名詞-サ変可能			フクシュウ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和	して	G
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	います	G
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	漢字	カンジ	カンジ	漢字	名詞-普通名詞-一般			カンジ	漢		
KG087.txt	I	も	モ	モ	も	助詞-係助詞			モ	和	は	G
KG087.txt	I	同じ	オナジ	オナジ	同じ	連体詞			オナジ	和		
KG087.txt	I	一	ヒト	ヒト	一	名詞-数詞			ヒト	和		
KG087.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	文字	モジ	モジ	文字	名詞-普通名詞-一般			モジ	漢		
KG087.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和		
KG087.txt	I	いろんな	イロンナ	イロンナ	色んな	連体詞			イロンナ	和		
KG087.txt	I	単語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	考え	カンガエ	カンガエル	考える	動詞-一般	下一段-ア行	連用形-一般	カンガエル	不明		
KG087.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和		
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和	て	S,G
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	い	S,G
KG087.txt	I	けれど	ケレド	ケレド	けれど	助詞-接続助詞			ケレド	和	ます	S,G
KG087.txt	I	も	モ	モ	も	助詞-係助詞			モ	和	が、	S
KG087.txt	I	なかなか	ナカナカ	ナカナカ	中々	副詞			ナカナカ	和		
KG087.txt	I	でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	未然形-一般	デキル	和		
KG087.txt	I	なく	ナク	ナイ	ない	助動詞	助動詞-ナイ	連用形-一般	ナイ	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	今	イマ	イマ	今	名詞-普通名詞-副詞可能			イマ	和		
KG087.txt	I	少し	スコシ	スコシ	少し	副詞			スコシ	和		
KG087.txt	I	ずつ	ズツ	ズツ	ずつ	助詞-副助詞			ズツ	和		
KG087.txt	I	や	ヤ	ヤ	や	助動詞	助動詞-ヤ	終止形-一般	ヤ	和	やっ	G
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	い	イ	イル	居る	動詞-非自立可能	上一段-ア行	連用形-一般	イル	和		
KG087.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和		
KG087.txt	I	。			。	補助記号-句点				記号		
