KN312.txt	B	これ	コレ	コレ	此れ	代名詞			コレ	和
KN312.txt	I	ほめ言葉	ホメコトバ	ホメコトバ	誉め言葉	名詞-普通名詞-一般			ホメコトバ	和
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	思い	オモイ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-一般	オモウ	和
KN312.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	モノマネ	モノマネ	モノマネ	物真似	名詞-普通名詞-一般			モノマネ	和
KN312.txt	I	こそ	コソ	コソ	こそ	助詞-係助詞			コソ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
KN312.txt	I	能力	ノーリョク	ノウリョク	能力	名詞-普通名詞-一般			ノウリョク	漢
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	上達	ジョータツ	ジョウタツ	上達	名詞-普通名詞-サ変可能			ジョウタツ	漢
KN312.txt	I	さ	サ	スル	為る	動詞-非自立可能	サ行変格	未然形-サ	スル	和
KN312.txt	I	せる	セル	セル	せる	助動詞	下一段-サ行	連体形-一般	セル	和
KN312.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	最も	モットモ	モットモ	最も	副詞			モットモ	和
KN312.txt	I	良い	ヨイ	ヨイ	良い	形容詞-非自立可能	形容詞	連体形-一般	ヨイ	和
KN312.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢
KN312.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
KN312.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	自信	ジシン	ジシン	自信	名詞-普通名詞-サ変可能			ジシン	漢
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	もっ	モッ	モツ	持つ	動詞-一般	五段-タ行	連用形-促音便	モツ	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	皆	ミナ	ミナ	皆	名詞-普通名詞-副詞可能			ミナ	和
KN312.txt	I	さん	サン	サン	さん	接尾辞-名詞的-一般			サン	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	言え	イエ	イウ	言う	動詞-一般	下一段-ア行	連用形-一般	イエル	和
KN312.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和
KN312.txt	I	。			。	補助記号-句点				記号
