TM056jp.txt	I	I	アイ	アイ	Ｉ	記号-文字			アイ	記号
TM056jp.txt	I	か	カ	カ	か	助詞-終助詞			カ	和
TM056jp.txt	I	■			■	補助記号-一般				記号
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	□			□	補助記号-一般				記号
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	だが	C
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM056jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
TM056jp.txt	I	雑誌	ザッシ	ザッシ	雑誌	名詞-普通名詞-一般			ザッシ	漢
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	に	G
TM056jp.txt	I	全面	ゼンメン	ゼンメン	全面	名詞-普通名詞-一般			ゼンメン	漢
TM056jp.txt	I	的	テキ	テキ	的	接尾辞-形状詞的			テキ	漢
TM056jp.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和
TM056jp.txt	I	取っ	トッ	トル	取る	動詞-一般	五段-ラ行-一般	連用形-促音便	トル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	代わ	カワ	カワル	代わる	動詞-一般	五段-ラ行-一般	連体形-省略	カワル	和
TM056jp.txt	I	える	エル	エル	得る	動詞-非自立可能	下一段-ア行	終止形-一般	エル	和	れる	G
TM056jp.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和	だろうか	G
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	第	ダイ	ダイ	第	接頭辞			ダイ	漢
TM056jp.txt	I	一	イチ	イチ	一	名詞-数詞			イチ	漢
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	すべて	スベテ	スベテ	全て	名詞-普通名詞-副詞可能			スベテ	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	読者	ドクシャ	ドクシャ	読者	名詞-普通名詞-一般			ドクシャ	漢
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	必ず	カナラズ	カナラズ	必ず	副詞			カナラズ	和
TM056jp.txt	I	しも	シモ	シモ	しも	助詞-副助詞			シモ	和
TM056jp.txt	I	パソコン	パソコン	パソコン	パソコン	名詞-普通名詞-一般			パソコン	外
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM056jp.txt	I	持っ	モッ	モツ	持つ	動詞-一般	五段-タ行	連用形-促音便	モツ	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
TM056jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	限ら	カギラ	カギル	限る	動詞-一般	五段-ラ行-一般	未然形-一般	カギル	和
TM056jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	第	ダイ	ダイ	第	接頭辞			ダイ	漢
TM056jp.txt	I	二	ニ	ニ	二	名詞-数詞			ニ	漢
TM056jp.txt	I	、			、	補助記号-読点				記号	に、	G
TM056jp.txt	I	ほとんど	ホトンド	ホトンド	殆ど	名詞-普通名詞-副詞可能			ホトンド	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM056jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
TM056jp.txt	I	雑誌	ザッシ	ザッシ	雑誌	名詞-普通名詞-一般			ザッシ	漢
TM056jp.txt	I	など	ナド	ナド	など	助詞-副助詞			ナド	和
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM056jp.txt	I	手	テ	テ	手	名詞-普通名詞-一般			テ	和
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	取っ	トッ	トル	取る	動詞-一般	五段-ラ行-一般	連用形-促音便	トル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	読む	ヨム	ヨム	読む	動詞-一般	五段-マ行	連体形-一般	ヨム	和
TM056jp.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	すでに	スデニ	スデニ	既に	副詞			スデニ	和
TM056jp.txt	I	慣れ	ナレ	ナレル	慣れる	動詞-非自立可能	下一段-ラ行-一般	連用形-一般	ナレル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
TM056jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM056jp.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	終止形-一般	イウ	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	更に	サラニ	サラニ	更に	接続詞			サラニ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	情報	ジョーホー	ジョウホウ	情報	名詞-普通名詞-一般			ジョウホウ	漢
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	交換	コーカン	コウカン	交換	名詞-普通名詞-サ変可能			コウカン	漢
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM056jp.txt	I	激しく	ハゲシク	ハゲシイ	激しい	形容詞-一般	形容詞	連用形-一般	ハゲシイ	和
TM056jp.txt	I	行わ	オコナワ	オコナウ	行う	動詞-一般	五段-ワア行-一般	未然形-一般	オコナウ	和
TM056jp.txt	I	れ	レ	レル	れる	助動詞	下一段-ラ行-一般	連用形-一般	レル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
TM056jp.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和
TM056jp.txt	I	正確	セーカク	セイカク	正確	名詞-普通名詞-形状詞可能			セイカク	漢
TM056jp.txt	I	さ	サ	サ	さ	接尾辞-名詞的-一般			サ	和
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM056jp.txt	I	疑わ	ウタガワ	ウタガウ	疑う	動詞-一般	五段-ワア行-一般	未然形-一般	ウタガウ	和
TM056jp.txt	I	れる	レル	レル	れる	助動詞	下一段-ラ行-一般	終止形-一般	レル	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	もし	モシ	モシ	若し	副詞			モシ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	この	コノ	コノ	此の	連体詞			コノ	和
TM056jp.txt	I	3	サン	サン	三	名詞-数詞			サン	漢
TM056jp.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	点	テン	テン	点	名詞-普通名詞-一般			テン	漢
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM056jp.txt	I	解決	カイケツ	カイケツ	解決	名詞-普通名詞-サ変可能			カイケツ	漢
TM056jp.txt	I	できれ	デキレ	デキル	出来る	動詞-非自立可能	上一段-カ行	仮定形-一般	デキル	和
TM056jp.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	我々	ワレワレ	ワレワレ	我々	代名詞			ワレワレ	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	生活	セーカツ	セイカツ	生活	名詞-普通名詞-サ変可能			セイカツ	漢
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	新しい	アタラシー	アタラシイ	新しい	形容詞-一般	形容詞	連体形-一般	アタラシイ	和
TM056jp.txt	I	可能	カノー	カノウ	可能	形状詞-一般			カノウ	漢
TM056jp.txt	I	性	セー	セイ	性	接尾辞-名詞的-一般			セイ	漢
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM056jp.txt	I	見い出せる	ミイダセル	ミイダス	見出だす	動詞-一般	下一段-サ行	連体形-一般	ミイダセル	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
TM056jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
TM056jp.txt	I	か	カ	カ	か	助詞-終助詞			カ	和
TM056jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM056jp.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
TM056jp.txt	I	■			■	補助記号-一般				記号
TM056jp.txt	I	L	エル	エル	Ｌ	記号-文字			エル	記号
TM056jp.txt	I	。			。	補助記号-句点				記号
